holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,date_time,hour_flag,traffic_volume
,283.75,0,0,1,Clear,10/17/2017 1:00,1,354
,282.55,0,0,1,Clear,10/17/2017 2:00,1,309
,281.49,0,0,1,Clear,10/17/2017 3:00,1,368
,280.69,0,0,1,Clear,10/17/2017 4:00,1,894
,279.72,0,0,1,Clear,10/17/2017 5:00,1,2983
,279.55,0,0,1,Clear,10/17/2017 6:00,1,6046
,278.68,0,0,5,Clear,10/17/2017 7:00,1,6405
,277.86,0,0,40,Clouds,10/17/2017 8:00,1,5975
,279.15,0,0,1,Clear,10/17/2017 9:00,1,5391
,283.01,0,0,40,Clouds,10/17/2017 10:00,1,4615
,285.74,0,0,1,Clear,10/17/2017 11:00,1,4889
,288.54,0,0,1,Clear,10/17/2017 12:00,1,4815
,290.94,0,0,40,Clouds,10/17/2017 13:00,1,4948
,293.08,0,0,40,Clouds,10/17/2017 14:00,1,5120
,294.55,0,0,1,Clear,10/17/2017 15:00,1,5873
,295.61,0,0,1,Clear,10/17/2017 16:00,1,6700
,295.68,0,0,1,Haze,10/17/2017 17:00,1,6078
,295.02,0,0,1,Clear,10/17/2017 18:00,1,4836
,291.52,0,0,20,Clouds,10/17/2017 19:00,1,3550
,288.37,0,0,5,Clear,10/17/2017 20:00,1,2965
,287.48,0,0,1,Clear,10/17/2017 21:00,1,2546
,287.29,0,0,1,Clear,10/17/2017 22:00,1,1696
,287.29,0,0,1,Clear,10/17/2017 23:00,1,1031
,287.15,0,0,1,Clear,10/18/2017 0:00,1,557
,286.86,0,0,1,Clear,10/18/2017 1:00,1,344
,286.48,0,0,1,Clear,10/18/2017 2:00,1,265
,285.68,0,0,1,Clear,10/18/2017 3:00,1,365
,285.29,0,0,1,Clear,10/18/2017 4:00,1,877
,284.02,0,0,1,Clear,10/18/2017 5:00,1,3054
,283.42,0,0,1,Clear,10/18/2017 6:00,1,5927
,282.94,0,0,1,Clear,10/18/2017 7:00,1,6451
,283.01,0,0,40,Clouds,10/18/2017 8:00,1,5111
,283.61,0,0,40,Clouds,10/18/2017 9:00,1,5546
,285.58,0,0,1,Clear,10/18/2017 10:00,1,4632
,287.81,0,0,75,Clouds,10/18/2017 11:00,1,4779
,290.22,0,0,1,Clear,10/18/2017 12:00,1,5032
,291.41,0,0,75,Clouds,10/18/2017 13:00,1,5081
,292.22,0,0,75,Clouds,10/18/2017 14:00,1,5191
,293.14,0,0,1,Clear,10/18/2017 15:00,1,5875
,294.61,0,0,75,Clouds,10/18/2017 16:00,1,6782
,294.48,0,0,75,Clouds,10/18/2017 17:00,1,6384
,292.62,0,0,75,Clouds,10/18/2017 18:00,1,5119
,290.69,0,0,75,Clouds,10/18/2017 19:00,1,3971
,287.95,0,0,75,Clouds,10/18/2017 20:00,1,3063
,286.62,0,0,75,Clouds,10/18/2017 21:00,1,2745
,285.22,0,0,1,Haze,10/18/2017 22:00,1,3020
,284.15,0,0,1,Clear,10/18/2017 23:00,1,1797
,283.28,0,0,1,Haze,10/19/2017 0:00,1,785
,282.48,0,0,1,Haze,10/19/2017 1:00,1,410
,281.42,0,0,1,Haze,10/19/2017 2:00,1,285
,281.29,0,0,1,Haze,10/19/2017 3:00,1,391
,280.01,0,0,1,Clear,10/19/2017 4:00,1,882
,278.74,0,0,1,Clear,10/19/2017 5:00,1,2829
,278.09,0,0,1,Clear,10/19/2017 6:00,1,5535
,277.48,0,0,40,Clouds,10/19/2017 7:00,1,6621
,276.72,0,0,75,Clouds,10/19/2017 8:00,1,5508
,278.86,0,0,75,Clouds,10/19/2017 9:00,1,5181
,281.57,0,0,1,Clear,10/19/2017 10:00,1,4766
,285.53,0,0,1,Clear,10/19/2017 11:00,1,4787
,288.54,0,0,75,Clouds,10/19/2017 12:00,1,5139
,291.61,0,0,75,Clouds,10/19/2017 13:00,1,5145
,293.75,0,0,1,Clear,10/19/2017 14:00,1,5526
,295.15,0,0,40,Clouds,10/19/2017 15:00,1,5893
,295.68,0,0,40,Clouds,10/19/2017 16:00,1,6656
,295.86,0,0,40,Clouds,10/19/2017 17:00,1,5975
,294.55,0,0,1,Clear,10/19/2017 18:00,1,5107
,291.73,0,0,40,Clouds,10/19/2017 19:00,1,3723
,290.15,0,0,40,Clouds,10/19/2017 20:00,1,3228
,289.28,0,0,40,Clouds,10/19/2017 21:00,1,2891
,288.28,0,0,1,Clear,10/19/2017 22:00,1,2188
,287.58,0,0,1,Clear,10/19/2017 23:00,1,1354
,287.36,0,0,1,Clear,10/20/2017 0:00,1,748
,286.88,0,0,1,Clear,10/20/2017 1:00,1,427
,286.42,0,0,1,Clear,10/20/2017 2:00,1,318
,285.86,0,0,1,Clear,10/20/2017 3:00,1,360
,285.69,0,0,1,Clear,10/20/2017 4:00,1,852
,285.29,0,0,1,Clear,10/20/2017 5:00,1,2583
,285.55,0,0,1,Clear,10/20/2017 6:00,1,5327
,285.42,0,0,5,Clear,10/20/2017 7:00,1,5827
,285.48,0,0,40,Clouds,10/20/2017 8:00,1,5358
,286.53,0,0,40,Clouds,10/20/2017 9:00,1,4811
,289.07,0,0,1,Clear,10/20/2017 10:00,1,4730
,291.55,0,0,1,Clear,10/20/2017 11:00,1,5071
,294.07,0,0,40,Clouds,10/20/2017 12:00,1,5601
,296.01,0,0,1,Clear,10/20/2017 13:00,1,5332
,297.29,0,0,75,Clouds,10/20/2017 14:00,1,5635
,297.43,0,0,75,Clouds,10/20/2017 15:00,1,5757
,298.02,0,0,75,Clouds,10/20/2017 16:00,1,6244
,297.62,0,0,1,Clear,10/20/2017 17:00,1,5877
,296.68,0,0,75,Clouds,10/20/2017 18:00,1,5202
,294.93,0,0,1,Clear,10/20/2017 19:00,1,4084
,293.95,0,0,1,Clear,10/20/2017 20:00,1,3287
,293.15,0,0,1,Clear,10/20/2017 21:00,1,2903
,292.44,0,0,1,Clear,10/20/2017 22:00,1,3247
,292.15,0,0,1,Clear,10/20/2017 23:00,1,2761
,291.94,0,0,1,Drizzle,10/21/2017 0:00,1,1546
,291.37,0,0,40,Rain,10/21/2017 1:00,1,804
,291.37,0,0,40,Drizzle,10/21/2017 1:00,0,804
,291.02,0,0,1,Rain,10/21/2017 2:00,1,575
,290.84,0,0,1,Clear,10/21/2017 3:00,1,453
,290.58,0,0,1,Clear,10/21/2017 4:00,1,436
,290.22,0,0,1,Rain,10/21/2017 5:00,1,788
,290.22,0,0,75,Clouds,10/21/2017 6:00,1,1248
,290.28,0,0,90,Thunderstorm,10/21/2017 7:00,1,1759
,290.28,0,0,90,Rain,10/21/2017 7:00,0,1759
,289.16,0,0,90,Rain,10/21/2017 8:00,1,2651
,289.16,0,0,90,Mist,10/21/2017 8:00,0,2651
,289.16,0,0,90,Thunderstorm,10/21/2017 8:00,0,2651
,288.42,0,0,90,Rain,10/21/2017 9:00,1,3381
,288.42,0,0,90,Mist,10/21/2017 9:00,0,3381
,288.42,0,0,90,Thunderstorm,10/21/2017 9:00,0,3381
,288.86,0,0,90,Rain,10/21/2017 10:00,1,3843
,288.86,0,0,90,Mist,10/21/2017 10:00,0,3843
,288.86,0,0,90,Thunderstorm,10/21/2017 10:00,0,3843
,288.79,0,0,75,Rain,10/21/2017 11:00,1,4534
,288.79,0,0,75,Mist,10/21/2017 11:00,0,4534
,288.79,0,0,75,Thunderstorm,10/21/2017 11:00,0,4534
,289.75,0,0,90,Rain,10/21/2017 12:00,1,4890
,290.15,0,0,90,Clouds,10/21/2017 13:00,1,4680
,291.35,0,0,90,Clouds,10/21/2017 14:00,1,4453
,291.79,0,0,90,Clouds,10/21/2017 15:00,1,4414
,292.15,0,0,90,Clouds,10/21/2017 16:00,1,4438
,292.86,0,0,90,Clouds,10/21/2017 17:00,1,4584
,293,0,0,90,Clouds,10/21/2017 18:00,1,4247
,291.42,0,0,90,Rain,10/21/2017 19:00,1,3340
,289.42,0,0,90,Rain,10/21/2017 20:00,1,3000
,289.42,0,0,90,Drizzle,10/21/2017 20:00,0,3000
,286.69,0,0,90,Drizzle,10/21/2017 21:00,1,3030
,286.69,0,0,90,Rain,10/21/2017 21:00,0,3030
,286.29,0,0,75,Rain,10/21/2017 22:00,1,2796
,285.82,0,0,75,Clouds,10/21/2017 23:00,1,2029
,284.95,0,0,1,Clear,10/22/2017 0:00,1,1425
,284.08,0,0,1,Clear,10/22/2017 1:00,1,811
,283.22,0,0,1,Clear,10/22/2017 2:00,1,588
,282.55,0,0,1,Clear,10/22/2017 3:00,1,365
,282.35,0,0,1,Clear,10/22/2017 4:00,1,332
,282.15,0,0,1,Clear,10/22/2017 5:00,1,527
,282.28,0,0,1,Clear,10/22/2017 6:00,1,982
,282.36,0,0,1,Clear,10/22/2017 7:00,1,1315
,281.75,0,0,90,Clouds,10/22/2017 8:00,1,1984
,281.68,0,0,1,Clear,10/22/2017 9:00,1,3159
,282.36,0,0,75,Clouds,10/22/2017 10:00,1,4333
,283.28,0,0,40,Clouds,10/22/2017 11:00,1,4116
,284.94,0,0,40,Clouds,10/22/2017 12:00,1,4014
,287.28,0,0,20,Clouds,10/22/2017 13:00,1,4343
,289.22,0,0,20,Clouds,10/22/2017 14:00,1,4445
,290.02,0,0,5,Clear,10/22/2017 15:00,1,4933
,290.36,0,0,5,Clear,10/22/2017 16:00,1,4786
,290.42,0,0,5,Clear,10/22/2017 17:00,1,4959
,289.35,0,0,5,Clear,10/22/2017 18:00,1,4555
,287.51,0,0,1,Clear,10/22/2017 19:00,1,3840
,284.55,0,0,5,Clear,10/22/2017 20:00,1,3141
,284.22,0,0,5,Clear,10/22/2017 21:00,1,2463
,284.35,0,0,1,Clear,10/22/2017 22:00,1,2431
,284.88,0,0,1,Clear,10/22/2017 23:00,1,1586
,285.28,0,0,1,Clear,10/23/2017 0:00,1,638
,285.57,0,0,90,Clouds,10/23/2017 1:00,1,369
,285.55,0,0,40,Rain,10/23/2017 2:00,1,265
,285.08,0,0,1,Clear,10/23/2017 3:00,1,360
,284.68,0,0,90,Clouds,10/23/2017 4:00,1,862
,284.23,0,0,40,Clouds,10/23/2017 5:00,1,2899
,283.46,0,0,1,Clear,10/23/2017 6:00,1,5842
,282.61,0,0,75,Clouds,10/23/2017 7:00,1,6485
,282.48,0,0,75,Clouds,10/23/2017 8:00,1,6076
,282.86,0,0,40,Clouds,10/23/2017 9:00,1,4965
,285.43,0,0,20,Clouds,10/23/2017 10:00,1,4379
,286.29,0,0,1,Clear,10/23/2017 11:00,1,4652
,286.84,0,0,1,Clear,10/23/2017 12:00,1,4802
,287.75,0,0,75,Clouds,10/23/2017 13:00,1,4804
,287.22,0,0,75,Clouds,10/23/2017 14:00,1,5118
,286.22,0,0,40,Clouds,10/23/2017 15:00,1,5794
,285.44,0,0,90,Clouds,10/23/2017 16:00,1,6726
,284.15,0,0,90,Clouds,10/23/2017 17:00,1,6250
,283.3,0,0,90,Clouds,10/23/2017 18:00,1,4335
,282.69,0,0,90,Clouds,10/23/2017 19:00,1,3097
,282.55,0,0,90,Clouds,10/23/2017 20:00,1,2581
,282.21,0,0,90,Clouds,10/23/2017 21:00,1,2283
,281.75,0,0,90,Rain,10/23/2017 22:00,1,1501
,281.69,0,0,90,Clouds,10/23/2017 23:00,1,953
,280.86,0,0,90,Clouds,10/24/2017 0:00,1,545
,279.95,0,0,90,Clouds,10/24/2017 1:00,1,328
,279.44,0,0,90,Clouds,10/24/2017 2:00,1,237
,279.15,0,0,75,Clouds,10/24/2017 3:00,1,347
,279.15,0,0,90,Clouds,10/24/2017 4:00,1,851
,279.08,0,0,90,Clouds,10/24/2017 5:00,1,3004
,279.22,0,0,90,Drizzle,10/24/2017 6:00,1,6039
,278.82,0,0,90,Clouds,10/24/2017 7:00,1,6442
,278.22,0,0,75,Rain,10/24/2017 8:00,1,5929
,277.75,0,0,75,Clouds,10/24/2017 9:00,1,5526
,277.72,0,0,40,Clouds,10/24/2017 10:00,1,4518
,278.5,0,0,40,Clouds,10/24/2017 11:00,1,4765
,279.68,0,0,5,Clear,10/24/2017 12:00,1,4981
,281,0,0,1,Clear,10/24/2017 13:00,1,4880
,282.36,0,0,1,Clear,10/24/2017 14:00,1,5429
,283.5,0,0,5,Clear,10/24/2017 15:00,1,5848
,283.93,0,0,1,Clear,10/24/2017 16:00,1,6879
,283.42,0,0,5,Clear,10/24/2017 17:00,1,6231
,282.35,0,0,40,Clouds,10/24/2017 18:00,1,4792
,281.08,0,0,75,Clouds,10/24/2017 19:00,1,3496
,280.29,0,0,40,Clouds,10/24/2017 20:00,1,3028
,279.79,0,0,40,Clouds,10/24/2017 21:00,1,3540
,279.08,0,0,1,Clear,10/24/2017 22:00,1,3068
,279.15,0,0,1,Clear,10/24/2017 23:00,1,1129
,278.82,0,0,40,Clouds,10/25/2017 0:00,1,597
,278.84,0,0,90,Clouds,10/25/2017 1:00,1,343
,278.48,0,0,40,Clouds,10/25/2017 2:00,1,226
,278.15,0,0,90,Clouds,10/25/2017 3:00,1,343
,277.86,0,0,75,Clouds,10/25/2017 4:00,1,921
,277.38,0,0,75,Clouds,10/25/2017 5:00,1,3006
,277.07,0,0,40,Clouds,10/25/2017 6:00,1,5883
,276.15,0,0,5,Clear,10/25/2017 7:00,1,6093
,275.42,0,0,1,Clear,10/25/2017 8:00,1,5837
,276.01,0,0,5,Clear,10/25/2017 9:00,1,5542
,279.5,0,0,5,Clear,10/25/2017 10:00,1,4550
,281,0,0,5,Clear,10/25/2017 11:00,1,4887
,282.65,0,0,1,Clear,10/25/2017 12:00,1,4921
,283.94,0,0,40,Clouds,10/25/2017 13:00,1,4984
,285.08,0,0,40,Clouds,10/25/2017 14:00,1,5274
,285.58,0,0,40,Clouds,10/25/2017 15:00,1,5895
,286,0,0,40,Clouds,10/25/2017 16:00,1,6630
,286.01,0,0,75,Clouds,10/25/2017 17:00,1,6424
,285.58,0,0,75,Clouds,10/25/2017 18:00,1,4920
,283.29,0,0,75,Clouds,10/25/2017 19:00,1,3450
,281.68,0,0,75,Haze,10/25/2017 20:00,1,3115
,281.15,0,0,1,Clear,10/25/2017 21:00,1,2686
,281.51,0,0,1,Haze,10/25/2017 22:00,1,1912
,281.53,0,0,1,Haze,10/25/2017 23:00,1,1416
,281.08,0,0,1,Clear,10/26/2017 0:00,1,684
,281.15,0,0,1,Clear,10/26/2017 1:00,1,378
,281.15,0,0,1,Clear,10/26/2017 2:00,1,268
,281.01,0,0,1,Haze,10/26/2017 3:00,1,378
,280.42,0,0,1,Clear,10/26/2017 4:00,1,900
,280.35,0,0,1,Clear,10/26/2017 5:00,1,2940
,281.07,0,0,1,Clear,10/26/2017 6:00,1,5982
,281.35,0,0,1,Clear,10/26/2017 7:00,1,6543
,281.76,0,0,75,Clouds,10/26/2017 8:00,1,5825
,281.86,0,0,75,Clouds,10/26/2017 9:00,1,5535
,282.36,0,0,75,Clouds,10/26/2017 10:00,1,4671
,283.72,0,0,75,Clouds,10/26/2017 11:00,1,4872
,285.43,0,0,75,Clouds,10/26/2017 12:00,1,5217
,285.65,0,0,75,Clouds,10/26/2017 13:00,1,5220
,284.82,0,0,75,Clouds,10/26/2017 14:00,1,5443
,282.82,0,0,90,Clouds,10/26/2017 15:00,1,6134
,281.37,0,0,90,Clouds,10/26/2017 16:00,1,6874
,279.56,0,0,90,Clouds,10/26/2017 17:00,1,6395
,277.89,0,0,90,Haze,10/26/2017 18:00,1,4853
,277.02,0,0,90,Drizzle,10/26/2017 19:00,1,3763
,277.02,0,0,90,Mist,10/26/2017 19:00,0,3763
,276.65,0,0,90,Drizzle,10/26/2017 20:00,1,3222
,276.65,0,0,90,Mist,10/26/2017 20:00,0,3222
,276.65,0,0,90,Rain,10/26/2017 20:00,0,3222
,275.68,0,0,90,Drizzle,10/26/2017 21:00,1,3761
,275.68,0,0,90,Mist,10/26/2017 21:00,0,3761
,275.68,0,0,90,Haze,10/26/2017 21:00,0,3761
,275.68,0,0,90,Rain,10/26/2017 21:00,0,3761
,275.15,0,0,90,Drizzle,10/26/2017 22:00,1,3218
,275.15,0,0,90,Mist,10/26/2017 22:00,0,3218
,275.15,0,0,90,Haze,10/26/2017 22:00,0,3218
,275.15,0,0,90,Rain,10/26/2017 22:00,0,3218
,274.88,0,0,90,Drizzle,10/26/2017 23:00,1,1617
,274.88,0,0,90,Mist,10/26/2017 23:00,0,1617
,274.88,0,0,90,Rain,10/26/2017 23:00,0,1617
,274.88,0,0,90,Snow,10/26/2017 23:00,0,1617
,274.75,0,0,90,Drizzle,10/27/2017 0:00,1,685
,274.75,0,0,90,Snow,10/27/2017 0:00,0,685
,274.61,0,0,90,Snow,10/27/2017 1:00,1,435
,274.61,0,0,90,Mist,10/27/2017 1:00,0,435
,274.53,0,0,90,Snow,10/27/2017 2:00,1,278
,274.53,0,0,90,Mist,10/27/2017 2:00,0,278
,274.57,0,0,90,Snow,10/27/2017 3:00,1,377
,274.57,0,0,90,Mist,10/27/2017 3:00,0,377
,274.57,0,0,90,Rain,10/27/2017 3:00,0,377
,274.43,0,0,90,Mist,10/27/2017 4:00,1,847
,274.43,0,0,90,Rain,10/27/2017 4:00,0,847
,274.43,0,0,90,Snow,10/27/2017 4:00,0,847
,274.65,0,0,90,Drizzle,10/27/2017 5:00,1,2805
,274.65,0,0,90,Mist,10/27/2017 5:00,0,2805
,274.65,0,0,90,Rain,10/27/2017 5:00,0,2805
,274.65,0,0,90,Snow,10/27/2017 5:00,0,2805
,274.65,0,0,90,Snow,10/27/2017 6:00,1,5356
,274.65,0,0,90,Mist,10/27/2017 6:00,0,5356
,274.65,0,0,90,Rain,10/27/2017 6:00,0,5356
,274.42,0,0,90,Rain,10/27/2017 7:00,1,5582
,274.42,0,0,90,Mist,10/27/2017 7:00,0,5582
,274.42,0,0,90,Snow,10/27/2017 7:00,0,5582
,274.22,0,0,90,Snow,10/27/2017 8:00,1,5159
,274.22,0,0,90,Mist,10/27/2017 8:00,0,5159
,274.22,0,0,90,Rain,10/27/2017 8:00,0,5159
,274.15,0,0,90,Snow,10/27/2017 9:00,1,4444
,274.15,0,0,90,Mist,10/27/2017 9:00,0,4444
,274.15,0,0,90,Rain,10/27/2017 9:00,0,4444
,274.15,0,0,90,Snow,10/27/2017 10:00,1,4303
,274.15,0,0,90,Mist,10/27/2017 10:00,0,4303
,274.15,0,0,90,Fog,10/27/2017 10:00,0,4303
,273.72,0,0,90,Snow,10/27/2017 11:00,1,4705
,273.72,0,0,90,Mist,10/27/2017 11:00,0,4705
,273.72,0,0,90,Snow,10/27/2017 12:00,1,5214
,273.72,0,0,90,Mist,10/27/2017 12:00,0,5214
,273.86,0,0,90,Snow,10/27/2017 13:00,1,5092
,273.86,0,0,90,Mist,10/27/2017 13:00,0,5092
,273.86,0,0,90,Fog,10/27/2017 13:00,0,5092
,273.86,0,0,90,Snow,10/27/2017 14:00,1,5120
,273.86,0,0,90,Fog,10/27/2017 14:00,0,5120
,273.86,0,0,90,Mist,10/27/2017 14:00,0,5120
,274.15,0,0,90,Snow,10/27/2017 15:00,1,5644
,274.15,0,0,90,Mist,10/27/2017 15:00,0,5644
,274.15,0,0,90,Fog,10/27/2017 15:00,0,5644
,274.15,0,0,90,Snow,10/27/2017 16:00,1,6061
,274.15,0,0,90,Mist,10/27/2017 16:00,0,6061
,274.15,0,0,90,Fog,10/27/2017 16:00,0,6061
,274.15,0,0,90,Snow,10/27/2017 17:00,1,5292
,274.15,0,0,90,Mist,10/27/2017 17:00,0,5292
,274.28,0,0,90,Snow,10/27/2017 18:00,1,4634
,274.28,0,0,90,Mist,10/27/2017 18:00,0,4634
,274.15,0,0,90,Snow,10/27/2017 19:00,1,3498
,274.15,0,0,90,Mist,10/27/2017 19:00,0,3498
,274.15,0,0,90,Snow,10/27/2017 20:00,1,2971
,274.15,0,0,90,Mist,10/27/2017 20:00,0,2971
,273.93,0,0,75,Snow,10/27/2017 21:00,1,2905
,273.93,0,0,75,Mist,10/27/2017 21:00,0,2905
,274.08,0,0,90,Snow,10/27/2017 22:00,1,2621
,274.08,0,0,90,Mist,10/27/2017 22:00,0,2621
,273.79,0,0,90,Snow,10/27/2017 23:00,1,1892
,273.72,0,0,90,Snow,10/28/2017 0:00,1,1340
,273.42,0,0,75,Clouds,10/28/2017 1:00,1,796
,273.22,0,0,1,Clear,10/28/2017 2:00,1,556
,272.87,0,0,1,Clear,10/28/2017 3:00,1,376
,272.72,0,0,40,Clouds,10/28/2017 4:00,1,395
,272.69,0,0,90,Clouds,10/28/2017 5:00,1,774
,272.88,0,0,90,Clouds,10/28/2017 6:00,1,1364
,272.95,0,0,90,Clouds,10/28/2017 7:00,1,2090
,273.08,0,0,90,Clouds,10/28/2017 8:00,1,2950
,273.08,0,0,90,Clouds,10/28/2017 9:00,1,3657
,273.28,0,0,90,Clouds,10/28/2017 10:00,1,4267
,273.58,0,0,90,Clouds,10/28/2017 11:00,1,5033
,273.72,0,0,90,Clouds,10/28/2017 12:00,1,5002
,273.68,0,0,90,Snow,10/28/2017 13:00,1,4685
,273.68,0,0,90,Clouds,10/28/2017 14:00,1,5031
,273.86,0,0,90,Clouds,10/28/2017 15:00,1,5010
,274.29,0,0,90,Clouds,10/28/2017 16:00,1,5234
,274.15,0,0,90,Clouds,10/28/2017 17:00,1,4906
,274.08,0,0,75,Clouds,10/28/2017 18:00,1,4634
,273.44,0,0,1,Clear,10/28/2017 19:00,1,3847
,272.49,0,0,20,Clouds,10/28/2017 20:00,1,3337
,272.3,0,0,5,Clear,10/28/2017 21:00,1,4284
,271.94,0,0,1,Clear,10/28/2017 22:00,1,4461
,271.72,0,0,1,Clear,10/28/2017 23:00,1,2687
,271.94,0,0,1,Clear,10/29/2017 0:00,1,1622
,271.75,0,0,1,Clear,10/29/2017 1:00,1,696
,272.23,0,0,1,Clear,10/29/2017 2:00,1,446
,272.23,0,0,1,Clear,10/29/2017 3:00,1,434
,272.22,0,0,75,Clouds,10/29/2017 4:00,1,354
,272.08,0,0,75,Clouds,10/29/2017 5:00,1,478
,272.29,0,0,90,Clouds,10/29/2017 6:00,1,802
,272.81,0,0,90,Clouds,10/29/2017 7:00,1,1060
,273.08,0,0,90,Clouds,10/29/2017 8:00,1,1840
,273.69,0,0,90,Clouds,10/29/2017 9:00,1,2468
,274.22,0,0,90,Clouds,10/29/2017 10:00,1,3120
,274.86,0,0,90,Clouds,10/29/2017 11:00,1,3533
,275.72,0,0,90,Clouds,10/29/2017 12:00,1,4073
,277.08,0,0,90,Clouds,10/29/2017 13:00,1,4264
,277.57,0,0,90,Rain,10/29/2017 14:00,1,4373
,278.43,0,0,90,Drizzle,10/29/2017 15:00,1,4514
,278.95,0,0,90,Rain,10/29/2017 16:00,1,4499
,278.95,0,0,90,Drizzle,10/29/2017 16:00,0,4499
,278.95,0,0,40,Drizzle,10/29/2017 17:00,1,4492
,278.95,0,0,40,Rain,10/29/2017 17:00,0,4492
,278.75,0,0,90,Rain,10/29/2017 18:00,1,3973
,278.42,0,0,90,Clouds,10/29/2017 19:00,1,3409
,277.93,0,0,5,Rain,10/29/2017 20:00,1,2653
,276.75,0,0,90,Drizzle,10/29/2017 21:00,1,2077
,276.75,0,0,90,Rain,10/29/2017 21:00,0,2077
,277.01,0,0,75,Rain,10/29/2017 22:00,1,1661
,277.01,0,0,75,Drizzle,10/29/2017 22:00,0,1661
,277.68,0,0,90,Rain,10/29/2017 23:00,1,2100
,277.68,0,0,90,Mist,10/29/2017 23:00,0,2100
,277.68,0,0,90,Drizzle,10/29/2017 23:00,0,2100
,277.79,0,0,90,Rain,10/30/2017 0:00,1,563
,276.88,0,0,1,Clear,10/30/2017 1:00,1,375
,276.15,0,0,40,Clouds,10/30/2017 2:00,1,293
,276.15,0,0,90,Clouds,10/30/2017 3:00,1,326
,276.35,0,0,90,Clouds,10/30/2017 4:00,1,813
,276.15,0,0,90,Clouds,10/30/2017 5:00,1,2822
,276,0,0,90,Rain,10/30/2017 6:00,1,5869
,275.72,0,0,90,Rain,10/30/2017 7:00,1,6221
,275.15,0,0,90,Snow,10/30/2017 8:00,1,5825
,274.95,0,0,90,Snow,10/30/2017 9:00,1,5138
,275.36,0,0,90,Clouds,10/30/2017 10:00,1,4482
,275.75,0,0,90,Snow,10/30/2017 11:00,1,4569
,275.75,0,0,90,Haze,10/30/2017 11:00,0,4569
,275.72,0,0,90,Snow,10/30/2017 12:00,1,4911
,275.72,0,0,90,Mist,10/30/2017 12:00,0,4911
,275.72,0,0,90,Rain,10/30/2017 12:00,0,4911
,275.72,0,0,90,Drizzle,10/30/2017 12:00,0,4911
,276.15,0,0,90,Rain,10/30/2017 13:00,1,4899
,276.15,0,0,90,Drizzle,10/30/2017 13:00,0,4899
,276.15,0,0,90,Haze,10/30/2017 13:00,0,4899
,276.02,0,0,90,Snow,10/30/2017 14:00,1,5055
,275.55,0,0,90,Clouds,10/30/2017 15:00,1,5698
,274.87,0,0,90,Clouds,10/30/2017 16:00,1,6601
,274.51,0,0,90,Clouds,10/30/2017 17:00,1,6258
,274.22,0,0,90,Drizzle,10/30/2017 18:00,1,4381
,273.79,0,0,90,Snow,10/30/2017 19:00,1,2970
,273.72,0,0,90,Snow,10/30/2017 20:00,1,2491
,273.28,0,0,90,Snow,10/30/2017 21:00,1,2174
,273.15,0,0,90,Snow,10/30/2017 22:00,1,1514
,273.15,0,0,90,Snow,10/30/2017 23:00,1,998
Halloween,272.65,0,0,90,Clouds,10/31/2017 0:00,1,544
Halloween,272.58,0,0,90,Clouds,10/31/2017 1:00,1,337
Halloween,272.35,0,0,90,Clouds,10/31/2017 2:00,1,219
Halloween,272.5,0,0,90,Clouds,10/31/2017 3:00,1,349
Halloween,272.28,0,0,90,Clouds,10/31/2017 4:00,1,872
Halloween,272.15,0,0,90,Clouds,10/31/2017 5:00,1,2924
Halloween,271.79,0,0,90,Clouds,10/31/2017 6:00,1,5968
Halloween,271.79,0,0,90,Clouds,10/31/2017 7:00,1,6541
Halloween,271.41,0,0,90,Clouds,10/31/2017 8:00,1,5890
Halloween,271.48,0,0,90,Clouds,10/31/2017 9:00,1,5605
Halloween,271.84,0,0,90,Clouds,10/31/2017 10:00,1,4572
Halloween,271.94,0,0,90,Clouds,10/31/2017 11:00,1,4739
Halloween,272.21,0,0,90,Clouds,10/31/2017 12:00,1,4989
Halloween,272.58,0,0,90,Clouds,10/31/2017 13:00,1,4910
Halloween,273.22,0,0,75,Clouds,10/31/2017 14:00,1,5201
Halloween,273.58,0,0,75,Clouds,10/31/2017 15:00,1,5888
Halloween,274.15,0,0,40,Clouds,10/31/2017 16:00,1,6985
Halloween,273.79,0,0,90,Clouds,10/31/2017 17:00,1,6035
Halloween,273.79,0,0,75,Clouds,10/31/2017 18:00,1,3941
Halloween,272.82,0,0,1,Clear,10/31/2017 19:00,1,2937
Halloween,271.55,0,0,20,Clouds,10/31/2017 20:00,1,2925
Halloween,270.8,0,0,1,Clear,10/31/2017 21:00,1,3747
Halloween,270.5,0,0,1,Clear,10/31/2017 22:00,1,2933
Halloween,270.58,0,0,1,Clear,10/31/2017 23:00,1,1221
,270.14,0,0,1,Clear,11/1/2017 0:00,1,683
,269.93,0,0,1,Clear,11/1/2017 1:00,1,472
,270.22,0,0,1,Clear,11/1/2017 2:00,1,343
,270.28,0,0,1,Clear,11/1/2017 3:00,1,390
,271.02,0,0,90,Clouds,11/1/2017 4:00,1,917
,271.65,0,0,90,Clouds,11/1/2017 5:00,1,2959
,271.93,0,0,90,Clouds,11/1/2017 6:00,1,5665
,272.35,0,0,90,Clouds,11/1/2017 7:00,1,6067
,272.55,0,0,90,Clouds,11/1/2017 8:00,1,6147
,272.92,0,0,90,Snow,11/1/2017 9:00,1,5339
,273.15,0,0,90,Snow,11/1/2017 10:00,1,4634
,273.35,0,0,90,Snow,11/1/2017 11:00,1,4781
